2615,18,694
2468,46,687
2735,51,700
2866,79,703
2688,88,694
2767,89,698
2531,115,686
2335,129,675
2674,8,693
2759,10,702
2463,27,692
2562,29,704
2864,47,703
2355,48,704
2761,50,698
1487,52,702
2407,59,684
2888,79,704
2199,86,694
2645,88,695
2729,89,700
2549,107,688
2498,110,683
1484,115,704
2617,122,691
2140,128,677
1606,133,664
2842,6,703
2845,7,703
2802,10,703
2483,18,703
2637,34,698
2769,38,701
2462,48,694
2745,56,697
2424,59,685
2300,86,695
2760,122,699
2467,5,687
2218,46,691
1426,52,704
2642,59,704
1275,85,629
2516,86,696
2308,92,690
2426,118,700
2473,5,704
2816,7,704
2489,27,695
2764,41,707
2749,45,698
2932,47,706
2361,48,707
2833,49,701
2352,51,686
2547,57,686
1429,107,682
2668,118,700
2825,132,701
1718,2,664
2470,5,706
2824,10,706
1311,25,620
2739,34,701
2950,49,708
2863,70,707
2940,79,708
2589,102,693
1532,115,708
2262,125,672
2659,127,703
2746,18,707
2695,26,700
2939,39,707
2898,40,706
2452,48,709
2047,52,707
2504,54,699
2315,68,681
2466,91,694
2435,97,701
1543,115,709
2151,124,666
2539,127,704
2893,7,707
2901,14,709
1630,19,658
2649,27,698
2719,38,706
2818,45,701
2397,48,710
2532,54,700
2599,67,695
2508,80,700
2130,105,666
2520,115,692
2996,5,711
2959,10,709
2857,18,709
2694,29,709
2826,45,706
2091,52,709
2909,107,709
2953,7,710
2969,10,710
2846,14,702
2722,29,710
2455,48,712
2713,54,702
2576,57,691
1738,58,652
1468,73,639
1341,85,635
2536,95,686
1868,120,691
2051,127,707
2881,3,707
2704,8,695
1427,25,625
3004,39,711
2926,50,709
2188,52,711
2879,62,704
2886,72,704
2908,88,709
2854,89,709
2500,92,697
2519,101,685
1594,115,713
2716,5,712
3005,39,712
2499,48,714
2891,49,705
2622,62,690
2383,66,685
2582,95,688
2209,97,702
1559,115,714
2591,131,687
2922,6,710
2441,8,697
2904,10,713
2063,44,698
3009,48,715
2614,57,694
2444,63,680
2387,68,687
3066,79,715
2899,94,705
2587,95,689
2319,115,715
1181,116,612
2792,122,702
2848,18,714
2345,21,695
3057,47,715
2144,56,669
2917,62,707
1441,85,639
2919,88,707
2778,94,706
2776,102,701
1969,120,695
3012,6,715
2278,38,710
3006,39,715
2618,44,700
2686,50,710
2605,70,700
2965,72,708
2551,82,687
2865,88,708
2301,128,690
2127,5,716
2927,10,716
2757,13,703
2511,14,715
2946,18,716
2201,26,700
2941,29,716
2905,51,708
2189,52,716
2540,55,685
1836,61,657
522,81,581
2012,92,711
1531,103,651
2971,110,709
2208,115,718
2805,127,713
2952,129,708
2731,5,717
2956,10,717
2924,18,710
2162,26,701
3059,27,715
2743,29,717
2619,31,693
2566,40,705
3042,48,719
2505,63,684
2594,86,709
2988,91,714
2629,94,696
2911,102,707
1624,115,719
2497,117,684
2054,120,698
2366,124,676
2185,127,714
2652,130,699
2998,1,712
2021,3,664
2465,48,720
2293,52,718
2488,63,685
2680,86,710
2215,92,718
2195,115,720
2445,123,682
2943,7,718
2734,50,704
2156,51,710
1921,58,661
2157,59,710
2633,63,721
2872,64,704
2404,66,692
2684,67,694
2579,80,690
2623,86,711
2246,89,670
2104,97,695
1292,107,686
2456,125,697
3079,132,715
3089,1,718
3068,6,720
3116,8,718
3023,10,720
2442,16,680
2207,26,714
2838,38,715
2967,45,712
3041,49,716
3008,51,712
2933,97,714
3043,101,718
2930,122,709
2741,127,717
3137,5,723
3051,7,720
913,38,702
3092,41,723
2168,59,712
2916,64,706
2230,68,691
3208,79,723
3013,88,721
2374,92,707
3106,95,719
2166,115,723
3056,3,718
3132,7,721
3117,39,722
2874,46,708
2460,48,724
2703,54,714
2897,63,724
2937,64,707
3124,88,722
2289,115,724
1322,116,621
3163,131,720
3128,10,723
2687,14,723
3085,18,723
3034,45,715
2279,46,709
2525,48,725
3227,49,725
2819,59,709
2789,78,703
3223,79,725
3103,102,721
1728,115,725
1685,122,710
2711,129,705
2859,18,724
927,19,715
1873,26,723
820,35,593
3071,45,716
2295,46,711
2997,63,726
3185,64,726
3108,70,722
2870,78,703
3048,80,715
2876,102,724
2106,105,682
3010,125,726
3214,10,725
1865,19,675
2810,27,712
2375,52,725
2984,68,720
3256,79,727
2841,84,705
3049,88,718
2821,89,708
2915,97,719
2725,101,710
2612,117,692
3147,118,721
2214,130,684
3156,7,726
3077,18,721
1916,21,707
2613,40,702
2958,48,717
3039,50,722
3087,56,721
2076,58,668
3216,64,728
2829,78,706
3265,79,728
3139,80,726
537,81,591
2951,102,713
1733,115,728
2457,127,723
2777,131,701
3240,10,727
2359,26,726
3096,30,722
2758,34,710
2885,38,722
2882,40,714
3105,44,720
2560,48,729
3037,63,729
3261,64,729
2837,67,702
2813,101,701
1725,115,729
2557,117,707
2957,127,724
3187,130,724
2597,133,689
3279,10,730
1640,25,642
2770,29,707
2533,48,730
3022,54,715
3206,107,726
1783,115,730
2641,128,703
3207,132,724
3130,7,728
3153,29,723
3217,38,727
3175,44,722
3040,63,731
2554,66,702
2880,102,730
2900,131,704
3215,132,724
2152,2,688
3168,29,724
3272,51,729
1687,62,719
2583,76,693
3303,79,732
1922,92,725
3035,102,731
2247,107,712
2632,127,727
2948,18,731
2730,26,731
2581,48,733
2889,57,712
2283,70,731
3016,107,716
2382,115,733
3138,129,723
3224,131,729
2979,34,712
3007,40,731
3126,48,734
2748,50,727
1740,52,732
3075,54,717
3154,59,732
3054,94,724
3062,97,726
3290,102,733
2556,115,734
2663,124,691
3192,14,723
3076,18,733
2728,34,713
2797,45,729
2681,48,735
2771,86,725
3064,97,727
1819,115,735
2206,122,720
2115,129,707
3320,1,735
3219,8,725
2807,14,730
2978,27,724
809,35,603
2044,45,730
3325,47,735
3355,79,736
3021,85,717
2895,86,726
2307,101,732
2260,128,709
3211,5,726
2803,45,731
2475,56,690
3263,70,733
2513,86,726
3144,117,724
2787,125,713
3052,5,727
3003,6,733
3336,10,736
2016,19,686
2878,27,715
2850,29,736
2733,48,738
2316,50,731
3212,88,729
2341,89,732
2179,91,670
3310,101,734
3311,102,737
1789,115,738
2075,120,717
2723,123,700
2995,127,733
3252,5,728
2869,11,709
3278,18,730
2785,48,739
3046,54,729
3250,59,731
3375,79,739
3080,89,732
2961,91,724
2553,92,723
2440,92,737
2388,101,734
2420,115,739
3173,127,734
3361,18,738
3268,26,731
3314,30,733
3315,38,736
2788,48,740
2372,70,738
2148,74,683
3157,85,721
3065,97,732
3324,102,736
1853,115,740
3329,118,734
2920,130,732
3313,131,736
3275,7,739
2976,38,734
1652,52,739
3188,80,731
3084,89,718
3134,122,727
3341,7,740
3109,18,740
1247,19,731
2136,29,741
3359,40,739
2990,62,718
2567,68,714
3226,88,728
2256,120,721
3260,127,737
3381,1,742
2095,3,687
2800,48,743
2476,74,686
3088,88,733
3181,93,721
3333,102,739
2661,115,743
1108,130,734
2600,133,703
3001,5,742
2585,21,723
3194,27,732
1605,46,729
2806,48,744
3401,89,744
2537,92,728
3376,102,743
2472,115,744
3371,1,741
3032,5,743
2143,7,737
2616,21,724
3327,44,736
1673,46,730
2828,48,745
2443,50,738
2415,51,734
3114,62,721
1913,115,745
2362,120,724
2428,122,730
2588,5,744
3373,18,744
3368,27,743
1766,46,731
2100,58,733
3204,59,726
3339,62,737
2906,82,722
3210,93,724
3125,95,720
3345,123,743
3383,132,740
3356,18,745
2690,20,693
1446,34,745
3385,49,741
2336,54,735
2942,101,743
2401,2,704
3238,40,734
3289,48,748
1935,52,746
3014,66,719
1010,81,611
3070,101,744
1931,115,748
3322,127,743
3372,18,747
1368,26,738
3121,29,747
970,38,728
3141,44,732
2853,48,749
3392,80,747
2658,85,741
2288,91,681
3419,102,748
3335,107,738
1891,115,749
3389,127,744
2561,128,722
3406,131,745
2892,133,709
3440,10,748
2312,32,729
3391,38,746
2862,48,750
3330,59,739
2417,70,748
2912,86,740
3308,94,733
2509,115,750
3415,118,744
1259,129,732
3438,10,748
2662,14,749
1669,32,730
3332,40,739
3193,44,734
2578,50,744
3135,57,730
1805,84,649
3086,86,741
3107,97,739
2654,5,750
3417,19,747
3285,26,734
3393,45,742
1282,50,739
3264,78,730
3140,86,742
3380,88,743
3091,97,740
2707,114,694
3104,127,747
2706,5,751
3431,18,751
2847,48,753
3400,59,751
3403,89,746
3394,94,743
2702,114,695
2517,115,753
3384,130,745
3346,41,754
2831,48,754
3435,51,750
1428,54,752
1841,73,681
2980,89,748
3472,102,753
2429,115,754
2530,5,749
2323,7,747
2935,14,753
3190,29,754
2575,45,749
2871,48,755
1670,52,753
3069,66,726
3457,70,754
3307,78,733
3481,79,755
2630,89,749
2487,91,754
3172,101,751
2664,115,755
2275,122,740
3442,122,750
3197,125,731
3444,132,749
3448,30,749
3387,62,747
3161,68,728
2592,68,747
3242,78,734
3407,88,747
2717,101,752
1363,129,738
2403,2,713
3038,50,750
2621,56,710
3382,88,748
3363,97,745
2982,124,714
1391,130,748
3468,132,751
2348,7,750
3454,38,754
3025,48,758
3422,94,748
3445,101,753
3426,107,754
2544,115,758
3073,127,753
3456,1,754
2705,5,757
2683,27,750
3455,38,755
2627,40,747
2963,48,759
3015,51,744
3458,70,755
3500,102,758
1711,115,759
2671,127,754
2964,8,750
3496,10,758
2913,20,706
3480,29,760
2752,34,739
3453,40,757
2710,45,754
3055,48,760
2832,92,744
1459,97,756
3284,107,735
1727,115,760
3433,117,747
3306,131,733
3386,8,751
2738,12,712
3470,18,752
3521,41,761
3396,70,745
3291,92,744
1451,97,757
2968,122,746
2830,5,760
3203,14,760
3270,26,754
2701,27,753
3112,29,739
1958,61,678
2798,70,760
3459,80,760
2902,107,737
3295,127,757
2994,128,735
2434,1,709
3523,10,761
2822,14,757
2977,20,709
3343,26,745
1443,34,751
3063,48,763
3030,62,750
2337,115,763
2786,123,725
3494,132,757
3527,18,762
2934,27,741
1374,34,752
3145,48,764
2699,50,757
3529,64,764
2558,68,732
3237,69,728
3388,80,754
3286,101,760
1874,115,764
2357,120,743
3488,18,756
2714,46,750
3151,48,765
2793,50,757
3218,59,754
3531,64,765
3142,86,755
2811,89,759
2947,101,761
1928,115,765
3338,131,738
3460,5,764
3535,10,764
3205,29,743
1254,38,745
3477,45,757
2503,46,751
3485,56,762
2775,59,755
2987,70,764
2242,73,693
3136,86,756
2815,89,760
1455,97,762
3351,125,742
3507,132,760
2479,7,759
3236,21,746
2522,29,765
2849,45,760
3399,86,757
2955,101,763
2626,130,698
2534,7,760
1577,26,757
2666,29,767
3511,38,764
3501,40,765
3152,48,768
2835,51,757
3414,70,766
3452,88,757
2673,115,768
2973,120,747
3451,123,751
3506,127,763
3050,128,741
2529,129,740
1454,130,758
3083,5,767
3274,13,754
3441,14,767
3143,48,769
2975,50,762
1990,52,767
2827,59,758
3479,67,755
3033,70,767
3421,82,745
1500,97,765
2602,115,769
3430,127,764
3082,5,767
3463,14,768
2689,26,767
3446,38,763
3502,39,758
1665,46,755
3176,48,770
3566,49,770
2834,51,759
2856,68,761
2784,92,754
1465,97,766
2131,115,770
2894,130,762
3536,30,764
3556,39,768
3443,44,754
2945,45,765
2923,68,761
3061,89,765
2427,120,750
3574,125,771
3060,29,771
3520,34,765
3487,88,761
2790,92,765
3492,127,767
3167,5,771
1493,19,762
2817,29,772
3169,48,773
2298,58,760
3524,59,771
3110,70,771
3067,101,769
2676,103,706
2742,115,773
3552,126,768
1388,129,755
3255,29,773
3201,48,774
3583,79,774
3097,101,770
3581,102,773
3517,107,763
2250,115,774
2949,133,734
3595,21,775
2469,32,754
3462,38,771
3243,48,775
3026,51,764
3542,56,771
3180,70,773
1529,97,771
3591,102,774
2234,115,775
3098,122,760
1693,125,644
3202,5,774
3593,10,774
3044,26,768
3471,27,764
3509,44,759
3101,50,769
2255,52,774
3094,54,739
3225,70,774
3090,89,770
3534,94,766
3228,101,772
2993,113,738
3495,122,760
3594,125,776
3195,5,775
3078,40,765
2453,58,717
3530,80,767
3053,89,771
3546,94,766
3253,29,777
3575,40,775
3614,41,778
3182,45,772
3294,48,778
3533,80,767
1586,97,774
2277,115,778
3525,127,773
2639,7,771
3526,27,767
3266,29,778
3582,38,775
3331,48,779
3374,92,777
1668,97,775
2808,115,779
1448,129,761
3428,5,778
3099,7,772
3222,14,774
3100,27,771
1473,34,768
3349,48,780
3292,56,733
3620,63,780
3287,70,778
3548,80,769
3510,86,770
2236,115,780
3095,2,737
2985,3,725
2896,7,773
2458,9,701
3622,10,779
3213,14,775
3418,21,760
3254,26,773
1590,34,769
3200,50,774
2245,54,744
3072,86,771
2017,116,678
3239,122,766
3164,128,754
1516,130,772
3627,10,780
3625,29,780
3178,50,774
3553,68,769
3420,70,780
3247,86,772
3348,89,776
3115,92,766
3245,101,778
1618,130,773
3586,5,781
3630,10,781
3357,48,783
3029,52,781
1697,54,781
3466,70,781
3516,93,761
3425,101,779
3592,107,779
3031,115,783
3464,5,782
2887,19,732
3628,29,783
3601,38,780
3642,47,783
3353,48,784
3258,68,775
3565,88,773
1680,97,780
2067,113,662
2297,115,784
2634,125,760
1589,130,775
3273,3,729
2507,32,764
2181,46,770
3365,48,785
3410,101,781
2709,107,765
2304,115,785
3557,127,774
3405,26,778
1901,32,765
3360,40,774
2119,46,771
3350,51,775
3127,58,726
3411,59,775
2983,88,764
3607,92,784
3554,5,785
3631,7,784
2736,21,766
3599,39,775
3559,70,785
3626,80,785
3412,89,781
1744,97,783
2804,107,767
1217,119,664
3639,122,782
3636,10,786
3602,38,784
3504,48,788
3469,50,781
1827,54,786
2346,85,711
3423,89,782
1820,97,784
2903,115,788
3618,127,783
3000,133,748
3653,10,787
3483,26,781
1616,34,777
3658,39,787
3476,42,755
3579,44,772
3547,45,783
3512,48,789
3334,56,742
1617,59,770
3605,70,787
3659,102,788
2921,115,789
3651,5,788
2991,26,787
3283,27,781
2249,46,775
3539,48,790
2309,52,788
1919,54,788
3634,70,788
2450,73,717
2386,115,790
2638,120,769
3624,127,779
3577,5,789
3434,51,780
3663,56,787
3304,92,775
3560,101,787
3686,102,790
3486,14,786
3404,51,781
3543,101,788
3657,107,788
3681,3,792
3232,7,785
625,23,579
3610,38,789
3589,44,776
3632,48,793
3514,50,786
3606,80,783
3564,89,787
1943,97,789
2377,115,793
1136,123,668
3683,5,792
3687,6,792
3563,7,786
3573,27,785
3697,29,793
1510,38,773
3643,48,794
3682,56,790
3637,80,792
3437,101,790
3660,107,790
2400,115,794
2672,120,773
2349,128,767
3465,133,754
3337,19,743
3473,40,783
3562,48,795
3674,49,789
2056,54,793
3123,58,782
3489,59,784
3603,68,786
3584,86,785
3119,115,795
3640,127,790
1745,130,786
3711,21,796
3623,40,782
3692,70,794
3619,86,786
1771,87,649
2005,97,792
3670,107,792
1702,129,778
1883,130,787
3102,2,753
3693,5,795
3665,38,793
3707,39,795
2379,52,795
1886,54,795
3678,70,795
2081,97,793
3234,120,776
3699,5,796
3689,7,795
3675,23,798
1567,34,786
3656,48,798
3719,64,798
3561,66,769
3664,86,788
2398,115,798
3641,127,793
1833,130,789
3698,26,796
3672,48,799
3676,89,793
2393,115,799
3655,117,786
1522,19,789
1757,34,788
3390,48,800
3684,50,793
3652,88,789
2371,115,800
3706,122,795
3667,127,795
3499,128,773
2296,32,780
2753,52,799
3725,79,801
3700,88,799
3645,101,796
3277,129,773
3679,38,798
3734,47,801
2198,54,800
3020,74,745
3727,80,800
2064,97,798
3713,101,798
1742,129,784
3710,3,797
3709,38,799
3413,48,803
3585,66,774
3505,92,787
3736,102,802
2439,115,803
3723,122,798
3402,3,748
1065,26,793
3701,48,804
3724,49,798
3133,52,802
2518,54,767
3297,58,791
3572,101,799
3159,115,804
3737,5,805
793,23,591
3740,39,803
3750,41,805
2929,46,790
3712,48,805
2216,54,802
3648,70,801
3409,74,748
2149,97,801
2490,115,805
1584,119,682
3209,2,762
1093,26,795
2036,34,794
3721,38,802
2868,46,791
2274,97,802
3732,122,801
3744,5,805
3731,26,804
3695,27,795
2546,52,805
3763,63,807
3171,70,792
3673,88,791
3742,129,807
3741,5,806
3730,6,803
786,23,594
3722,48,808
2550,52,806
3612,80,782
1900,87,661
2538,115,808
3777,3,808
3771,18,807
2191,45,771
3729,48,809
2320,54,807
3718,80,799
3726,94,799
2521,115,809
2192,130,800
2364,14,785
3677,21,789
2266,46,795
3762,48,810
1923,59,791
3257,115,810
2221,130,801
1716,19,800
1494,50,798
2596,52,809
2272,54,809
3792,79,811
1772,84,645
3170,91,743
2390,97,807
3680,127,800
3753,1,807
3761,5,810
1824,9,786
3767,12,808
2370,32,791
2938,34,811
1826,50,799
1892,54,810
3769,70,812
3799,79,812
3246,91,744
2244,130,803
3759,132,806
3758,48,813
2122,59,794
2145,70,802
3813,79,812
3165,115,813
3551,128,786
3780,5,812
3720,7,811
3760,18,807
3715,38,807
3795,40,811
3786,48,814
3824,49,814
2607,52,812
3793,56,810
2269,97,810
3774,101,810
2620,115,814
3781,122,809
3733,127,803
3789,5,813
1961,9,789
2299,34,803
3800,48,815
3177,52,813
3794,56,811
3784,80,813
3752,86,805
2418,97,811
2625,115,815
3778,122,809
3783,127,809
1848,19,805
1949,32,795
3797,49,810
2431,54,814
3662,66,787
1795,87,653
3756,94,806
3288,120,795
3801,122,811
3160,7,812
3703,29,794
2259,34,805
3436,74,760
3739,80,807
3798,101,813
3790,3,812
3834,10,816
3844,18,816
3702,29,795
3146,48,818
2070,50,805
2669,52,816
2502,54,816
3833,91,817
1194,107,797
3162,115,818
3811,5,817
3837,18,816
3868,29,818
2141,34,817
3749,40,806
3282,48,819
3850,49,819
2656,54,817
2137,59,800
3863,64,819
3827,70,817
2667,91,760
2677,115,819
3821,126,814
2193,129,801
3569,133,779
3855,1,819
3815,3,814
3835,10,818
2480,26,809
3889,41,820
3788,44,811
3806,48,820
3878,64,820
3184,68,788
1960,92,791
2577,97,816
1686,107,799
3199,115,820
3805,118,814
3714,120,799
3818,5,819
3787,22,810
2715,52,819
3829,56,817
3317,68,789
1430,123,781
3808,127,816
3812,5,820
3865,10,820
2416,14,797
1887,26,811
2163,34,820
3244,52,820
3830,80,820
2877,85,745
2160,89,798
1677,107,801
2019,26,812
3828,27,816
3819,38,819
3904,47,822
3860,48,823
3838,49,817
2685,54,821
3866,56,819
2219,70,812
3909,74,823
1488,89,798
2727,97,819
3853,107,823
3249,115,823
2409,130,814
3897,3,823
3840,27,817
3887,29,823
3902,39,822
3873,48,824
3807,50,817
3791,80,814
3872,91,823
3825,94,814
2781,97,820
3832,101,819
3803,102,812
2708,115,824
2333,129,806
2471,130,815
3908,7,823
3881,10,823
3870,18,823
3848,38,821
2572,46,810
3896,48,825
2493,52,823
2678,54,823
3857,80,822
2146,92,796
3809,102,812
2763,115,825
3918,3,825
3891,5,824
831,14,607
3882,18,823
3024,34,824
3276,46,811
2721,54,824
3854,70,824
2391,92,810
2545,128,799
2697,130,817
3876,18,824
1982,19,816
3859,62,818
2079,68,800
3945,79,827
3864,92,825
3892,101,823
3883,48,828
2780,52,826
3952,79,827
3953,89,828
2290,91,816
2795,115,828
3776,131,808
3925,5,827
3933,6,827
3949,29,829
3879,45,823
3911,48,829
2031,50,816
1557,51,798
3262,52,827
3002,70,818
3871,91,824
3869,94,819
2873,97,825
2801,115,829
3915,118,823
3898,126,824
3877,5,827
3568,19,778
2574,46,815
3944,48,830
2974,54,828
3942,70,828
2718,88,805
3938,102,829
2779,115,830
3861,127,819
2425,129,812
3948,39,829
1876,51,800
3903,56,823
3081,85,754
2750,88,806
3905,107,827
3907,110,822
3956,10,830
2167,19,821
2011,38,811
3831,44,815
2408,45,794
2655,52,830
2972,54,830
3914,89,827
2989,97,828
2640,116,729
1700,123,792
3296,128,805
3669,2,789
3972,5,831
3975,7,830
3912,14,831
3919,18,831
3893,22,822
2611,34,831
3851,38,828
3997,39,831
3849,40,819
2756,45,795
3984,48,833
3045,54,831
3920,56,826
3957,70,831
2966,97,829
3940,101,829
2791,115,833
3964,126,828
3613,133,793
3954,18,832
3990,29,834
2823,34,822
3899,38,830
3980,39,831
3843,44,817
3924,48,834
2510,59,815
3928,94,824
3300,115,834
3796,126,813
3962,3,829
3377,7,830
3996,10,833
1549,35,702
3929,48,835
2812,52,833
4047,63,835
3886,85,827
3773,101,809
3299,115,835
3982,5,834
2844,26,825
4020,47,835
1987,50,823
3352,52,834
3987,70,834
3839,87,816
2839,89,812
3921,102,824
4043,102,835
3998,5,835
3941,18,830
3939,27,827
4016,47,836
4023,49,837
3074,54,835
2644,59,818
3965,70,835
3842,80,827
3967,91,834
2843,130,828
3478,16,754
2402,26,827
3947,27,828
4039,39,836
3960,48,838
3596,58,778
4075,79,838
3775,84,816
2890,97,834
3983,101,834
3318,115,838
1829,123,798
3018,130,829
4066,1,838
4049,7,836
2376,26,828
3946,27,829
2936,34,827
3999,48,839
2836,52,837
3155,54,837
3995,56,831
4050,70,838
3934,80,829
3974,89,833
2809,115,839
3617,133,799
4032,3,834
3955,5,838
3970,8,830
4078,29,839
4015,39,838
4004,48,840
3122,54,838
4111,79,840
3966,94,830
4019,107,836
2867,115,840
3856,122,825
3961,123,837
4081,126,839
2884,130,831
3935,29,825
3977,38,837
3890,40,824
3930,40,838
4001,44,832
3862,45,837
2855,91,829
3036,97,837
4104,21,842
2565,34,840
4065,38,838
4086,39,840
3926,40,825
4125,41,842
2414,50,829
2665,52,840
3867,82,818
3992,86,832
3993,91,833
3150,97,838
4002,101,838
4101,102,841
2740,129,824
4025,1,838
4071,5,841
2174,19,832
4076,26,841
4028,38,839
4017,48,843
3328,52,841
4149,79,843
3989,102,831
2907,115,843
4070,132,837
3985,5,842
4074,7,841
3973,13,830
4155,14,844
4145,47,843
4080,48,844
3158,54,842
4173,64,844
3991,80,834
4014,85,836
4106,89,844
4022,94,834
4055,101,840
4117,102,841
2883,115,844
3888,29,822
4161,39,843
4182,41,845
2555,46,830
4040,48,845
2317,51,799
4140,63,845
3845,66,816
4128,84,843
4096,88,843
2928,115,845
3549,128,818
2257,19,835
4058,26,843
2037,46,831
3281,52,844
3229,54,844
2944,59,827
3852,66,817
4051,70,844
4178,79,846
4132,88,844
4083,89,841
2217,107,825
4110,118,840
4097,127,840
4116,5,845
4159,29,846
4105,30,840
4195,41,847
3810,42,813
3269,54,845
4100,70,844
3923,92,831
3179,97,843
3931,120,826
4158,123,844
4143,127,842
2875,129,829
4124,132,841
4067,7,840
4082,48,848
4142,49,842
4061,85,840
4031,91,846
2399,92,831
3017,115,848
4113,132,842
4207,1,848
4164,3,843
4204,5,849
4180,10,847
4156,14,849
2325,19,838
4214,21,849
2986,52,847
4114,91,847
4137,107,845
2992,115,849
4041,122,836
4092,127,838
3900,131,822
4238,10,850
3131,34,838
4085,38,846
1977,46,835
4206,48,850
4036,50,841
2999,52,848
4236,64,850
4063,91,842
2608,92,834
3309,97,846
3011,115,850
4174,118,844
3910,131,822
4201,5,849
3688,12,818
4215,18,849
4160,30,844
4138,45,845
2358,50,838
3367,54,849
4169,56,844
3028,61,767
4030,68,838
3293,97,847
4170,101,847
3166,130,842
4165,18,843
2794,70,841
4261,79,852
4048,80,842
4098,86,842
3148,107,831
3221,130,843
4220,7,850
4233,18,850
2563,34,851
4062,48,849
3416,52,851
3362,54,851
4054,59,842
4087,64,838
4035,78,834
3149,115,853
3019,129,835
4037,38,847
4103,48,853
3484,54,852
3986,62,831
4133,78,844
4072,80,844
2329,88,823
3120,115,854
4218,122,849
3267,130,845
4224,5,853
3220,26,844
2018,32,834
4191,38,848
4252,48,855
4208,89,851
4219,101,851
4088,107,851
3174,115,855
4034,120,834
4249,5,854
4253,7,853
4285,10,854
4162,22,845
2436,32,835
4139,58,843
3994,62,832
3118,68,832
4012,78,834
4202,89,850
4190,94,846
3408,97,852
4136,127,851
3814,2,813
3735,3,801
4248,12,853
3450,52,855
4008,82,833
4270,92,855
4179,94,845
4273,102,856
4053,122,836
4336,125,857
4151,127,852
4275,18,856
4267,48,858
2814,52,855
3570,54,856
3111,59,839
4350,79,858
4024,82,834
4073,87,838
4229,107,854
3235,115,858
3979,128,831
4257,1,854
4283,5,857
4341,10,857
4089,21,838
3027,26,848
4274,27,856
3354,34,847
4172,38,855
4321,39,857
4289,48,859
3397,68,827
4293,79,859
4213,91,854
3567,97,855
3230,115,859
4188,127,854
4212,7,858
4355,18,858
4197,27,848
3841,34,858
4079,40,846
4377,41,860
4332,48,860
3301,50,847
3661,54,858
2461,61,709
4370,79,860
4157,80,849
1612,81,723
3532,97,856
4276,101,856
4210,102,848
3248,115,860
4353,118,858
4009,131,833
4354,1,860
4260,14,855
4107,21,840
2396,32,840
4366,39,859
3668,54,859
4045,62,837
4292,70,857
4230,85,853
4189,94,849
4176,107,857
4319,122,856
4269,5,860
4371,10,860
3129,26,851
4295,49,856
2918,70,851
4166,88,851
4228,89,852
4334,5,861
4375,7,860
4398,10,861
4309,26,860
4396,48,863
4343,49,857
4272,50,856
3743,58,803
2914,70,852
4345,102,862
3280,115,863
4129,120,842
4349,7,861
4237,27,852
4333,38,860
4426,39,862
4211,48,864
3198,52,862
4287,56,857
3764,74,807
4388,84,862
4278,86,854
4313,101,860
4231,102,852
4326,107,860
3515,115,864
4449,125,864
4011,128,837
4358,1,864
4442,3,864
4372,18,863
4250,22,854
3058,46,850
3047,48,865
3271,52,863
4468,64,865
4464,79,865
3497,91,853
4154,93,843
3439,97,861
4337,107,863
3312,115,865
3340,129,847
3597,130,856
4415,1,865
4367,5,864
4412,10,864
2496,14,841
4325,18,857
4302,21,866
4360,26,864
4317,38,859
4461,39,864
3113,46,851
4232,51,855
2858,52,863
3298,54,864
4380,56,862
4222,67,852
4488,79,866
2962,123,826
4200,127,861
3604,130,857
4389,132,860
4432,18,865
4348,44,858
4268,80,857
3555,91,855
4500,125,867
4277,127,862
3395,34,866
4427,38,864
4402,48,868
3316,50,855
3704,54,866
4409,70,866
4298,89,861
4102,92,852
3305,115,868
3646,130,859
4369,5,867
4450,10,867
4474,26,867
4453,34,869
4227,48,869
4416,49,863
4266,59,858
4434,101,865
3370,115,869
4308,127,864
4379,131,865
4422,7,868
4469,10,868
4536,21,870
4064,29,847
3369,46,855
4390,48,870
4359,62,861
4507,64,870
4514,79,870
1649,81,733
3342,85,793
4496,102,869
4444,107,866
3576,115,870
3424,129,852
4459,132,864
4527,10,871
4324,14,871
4314,45,865
3347,52,869
4404,59,864
4553,79,871
4460,132,865
4467,1,871
4515,7,870
4351,14,871
3621,52,870
4091,62,859
4347,71,857
4563,79,872
4223,84,850
4327,97,864
4558,125,872
4254,126,851
4470,1,869
4487,5,871
4528,7,871
4510,18,871
4596,21,873
4300,27,864
4205,29,850
4392,38,869
4509,40,870
4497,48,873
4592,49,873
3398,52,871
4168,66,844
4362,67,859
4234,93,851
4405,94,863
4476,101,869
3447,115,873
4357,122,859
4522,18,872
1172,35,741
4399,40,865
4574,47,873
4512,48,874
4335,59,863
4363,71,859
4322,85,866
3705,97,870
4437,107,870
3616,115,874
4294,123,871
4401,5,873
4209,29,852
4484,38,871
4545,48,875
4532,49,869
2852,51,844
3745,54,873
4511,56,871
4597,64,875
4411,80,865
4245,82,851
3251,88,850
4523,92,873
4280,93,853
3461,115,875
4406,130,870
4439,10,874
4482,26,868
4604,39,874
4466,78,866
4454,88,867
4296,120,855
4397,127,871
3544,129,858
4548,38,873
4381,70,873
4330,78,858
4382,97,865
4506,110,868
4342,122,862
4463,127,872
4010,128,850
4018,2,834
4378,14,878
4262,40,856
4520,48,878
3467,50,865
3449,52,876
4329,55,857
2682,84,732
4199,92,862
4493,101,874
3708,115,878
4651,125,878
4567,7,876
4438,14,879
4524,18,870
4673,41,879
4557,48,879
3508,52,877
4352,70,868
4435,86,869
4530,89,873
4340,91,864
